id,url,seo_score,path,code,content_type,indexability,depth,title_len,meta_len,word_count,inlinks,unique_inlinks,match_score,path_to_file,path_to_image,path_to_text,named_entities,disease_category,country,category,search_terms,diseases,x,y,cluster,text_snippets,cluster_keywords,domain,demand,findability,optimization_level,search_volume,topic
521,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/pharmaciens/expertise-pui/articles/112024/fiche-synthese-acces-direct.pdf,6,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_expertise_pui_articles_112024_fiche_synthese_acces_direct_pdf.txt,200,pdf,Non-Indexable,2,43,0,0,1,1,0.916666666666667,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_expertise-pui_articles_112024_fiche-synthese-acces-direct.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_expertise-pui_articles_112024_fiche-synthese-acces-direct.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_expertise-pui_articles_112024_fiche-synthese-acces-direct.pdf.txt,"['Transparency', 'AMM', 'Commission', 'CT']",Other,France,Offer outline,,,-0.31050462,-36.197636,1,"The content outlines the steps involved in accessing reimbursement for pharmaceutical products in two scenarios: when reimbursement is approved and when it is not. It provides a flowchart detailing the processes, timelines, and required submissions, such as requests for market authorization (AMM) and opinions from the Transparency Commission (CT). The goal is to clarify the procedures for healthcare professionals and stakeholders regarding pricing and reimbursement status for medications. The infographic is produced for Roche, emphasizing the importance of understanding reimbursement pathways.","drug, reporting, adverse",rochepro.fr,Falling,0.960367191874195,medium,63,Drug Safety
522,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/pharmaciens/expertise-pui/articles/112024/fiche-synthese-acces-precoce.pdf,6,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_expertise_pui_articles_112024_fiche_synthese_acces_precoce_pdf.txt,200,pdf,Non-Indexable,2,38,0,0,1,1,0.917293233082707,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_expertise-pui_articles_112024_fiche-synthese-acces-precoce.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_expertise-pui_articles_112024_fiche-synthese-acces-precoce.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_expertise-pui_articles_112024_fiche-synthese-acces-precoce.pdf.txt,"['France', 'ANSM', 'HAS']",Other,France,Offer outline,,,15.160013,-37.481663,1,"The content outlines the processes for early access to medications before and after marketing authorization in France, specifically focusing on the regulatory roles of ANSM and HAS. The top section details criteria for pre-authorization, emphasizing the conditions for favorable and unfavorable opinions, along with steps for drug availability. The bottom part highlights the procedures post-authorization, summarizing necessary evaluations and timelines for reimbursement requests. This infographic serves as a guide for pharmaceutical laboratories on navigating the early access process.","drug, reporting, adverse",rochepro.fr,All,0.345251073690756,medium,491,Drug Safety
523,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/pharmaciens/rupture-chaine-froid/formulaire-excursion-temperature-iis-srd-0100304-7.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture_chaine_froid_formulaire_excursion_temperature_iis_srd_0100304_7_pdf.txt,200,pdf,Non-Indexable,3,87,0,0,1,1,0.897260273972603,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture-chaine-froid_formulaire-excursion-temperature-iis-srd-0100304-7.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture-chaine-froid_formulaire-excursion-temperature-iis-srd-0100304-7.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture-chaine-froid_formulaire-excursion-temperature-iis-srd-0100304-7.pdf.txt,[],Other,France,Medication information,,,2.1066241,-37.17542,1,"The content is a formal content related to Roche, a pharmaceutical company, focusing on protocol for handling temperature deviations of products. It outlines the necessary information, including contact details, study descriptions, and specific conditions for temperature excursions that could affect product integrity. The purpose is to ensure compliance with guidelines for safety and management of pharmaceuticals affected by temperature changes, detailing responsibilities of both pharmacists and Roche in ensuring product usability and storage conditions.","drug, reporting, adverse",rochepro.fr,Rising,0.821127873429324,medium,22,Drug Safety
524,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/pharmaciens/rupture-chaine-froid/formulaire-signalement-excursion-temperature-acces-compassionnels-precoces-aac-aap-srd-0100303-6.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture_chaine_froid_formulaire_signalement_excursion_temperature_acces_compassionnels_precoces_aac_aap_srd_0100303_6_pdf.txt,200,pdf,Non-Indexable,3,83,0,0,1,1,0.895833333333333,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture-chaine-froid_formulaire-signalement-excursion-temperature-acces-compassionnels-precoces-aac-aap-srd-0100303-6.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture-chaine-froid_formulaire-signalement-excursion-temperature-acces-compassionnels-precoces-aac-aap-srd-0100303-6.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture-chaine-froid_formulaire-signalement-excursion-temperature-acces-compassionnels-precoces-aac-aap-srd-0100303-6.pdf.txt,"['Finally', 'Its']",Other,France,Medication information,,,2.0967476,-37.25344,1,"The content is a detailed instruction and reporting form related to temperature excursions for pharmaceutical products handled by Roche, specifically for compassionate access programs. Its purpose is to gather essential information from pharmacists regarding any deviations in temperature that could affect the integrity of these products, ensuring compliance with safety protocols. The content outlines the necessary steps pharmacists must take when reporting such deviations, including providing specific data about the incident and affirming their adherence to storage conditions. Finally, it describes Roche's evaluation process for determining the usability of the affected products, along with the responsibilities of both the pharmacist and Roche regarding product safety and handling.","drug, reporting, adverse",rochepro.fr,Flat,0.473119594384565,medium,289,Drug Safety
525,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/pharmaciens/rupture-chaine-froid/formulaire-signalement-excursion-temperature-medicament-commerciaux-gcp-for003824-9.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture_chaine_froid_formulaire_signalement_excursion_temperature_medicament_commerciaux_gcp_for003824_9_pdf.txt,200,pdf,Non-Indexable,3,44,0,0,1,1,0.905027932960894,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture-chaine-froid_formulaire-signalement-excursion-temperature-medicament-commerciaux-gcp-for003824-9.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture-chaine-froid_formulaire-signalement-excursion-temperature-medicament-commerciaux-gcp-for003824-9.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_rupture-chaine-froid_formulaire-signalement-excursion-temperature-medicament-commerciaux-gcp-for003824-9.pdf.txt,['Its'],Other,France,Other,,,2.833259,-37.999557,1,"The content appears to be a form related to temperature excursion reporting for pharmaceutical products specifically for Roche. Its purpose is to gather detailed information about temperature deviations that may affect product quality, outlining the responsibilities of the pharmacist and Roche. It requires pharmacists to content and verify conditions and events related to products after experiencing temperature excursions, ensuring compliance and safety in pharmaceutical handling. The form includes sections for pharmacist attestation, product details, and conditions for stable storage.","drug, reporting, adverse",rochepro.fr,Rising,0.480002477745386,medium,278,Drug Safety
526,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/pharmaciens/signaler-defaut-qualite/formulaire-signalement-defaut-qualite-roche-SRD-0112220-7.pdf,6,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_signaler_defaut_qualite_formulaire_signalement_defaut_qualite_roche_SRD_0112220_7_pdf.txt,200,pdf,Indexable,2,63,0,0,1,1,0.897435897435898,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_signaler-defaut-qualite_formulaire-signalement-defaut-qualite-roche-SRD-0112220-7.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_signaler-defaut-qualite_formulaire-signalement-defaut-qualite-roche-SRD-0112220-7.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_pharmaciens_signaler-defaut-qualite_formulaire-signalement-defaut-qualite-roche-SRD-0112220-7.pdf.txt,[],Other,France,Offer outline,,,-4.144658,-25.850077,3,"The content is a quality defect reporting form from Roche, intended for health professionals to report issues with pharmaceutical products. It includes sections for the reporter's information, details about the concerned medication, and questions regarding the product's usage, defect discovery, and any adverse events. The form emphasizes the importance of documenting and addressing quality concerns for patient safety.","users, page, website",rochepro.fr,Rising,0.450674596629706,medium,274,Website Metadata
527,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/services/90-secondes/alimenter-profil-linkedin/que-partager-sur-linkedin-00000424-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90_secondes_alimenter_profil_linkedin_que_partager_sur_linkedin_00000424_1_pdf.txt,200,pdf,Non-Indexable,,59,0,0,1,1,0.897260273972603,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_alimenter-profil-linkedin_que-partager-sur-linkedin-00000424-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_alimenter-profil-linkedin_que-partager-sur-linkedin-00000424-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_alimenter-profil-linkedin_que-partager-sur-linkedin-00000424-1.pdf.txt,[],Other,France,Other,,,-1.5935583,-18.610525,3,"The content is a promotional infographic from Roche, aimed at encouraging professionals to engage on LinkedIn. It outlines three key types of content to share: press articles, studies and infographics, and personal opinions on current topics relevant to their profession. The title suggests a quick, 90-second read designed to provide valuable networking tips.","users, page, website",rochepro.fr,All,0.891131645716021,medium,253,Website Metadata
528,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/services/90-secondes/alimenter-profil-linkedin/qui-inviter-profil-linkedin-00000424-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90_secondes_alimenter_profil_linkedin_qui_inviter_profil_linkedin_00000424_1_pdf.txt,200,pdf,Non-Indexable,,73,0,0,1,1,0.898648648648649,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_alimenter-profil-linkedin_qui-inviter-profil-linkedin-00000424-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_alimenter-profil-linkedin_qui-inviter-profil-linkedin-00000424-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_alimenter-profil-linkedin_qui-inviter-profil-linkedin-00000424-1.pdf.txt,[],Other,France,Other,,,3.9473865,-0.9643522,7,"The content is an informative graphic produced by Roche for professional networking. It emphasizes the importance of connecting with various individuals on LinkedIn, including colleagues, supervisors, mentors, partners, and leading experts in one's specialty. The aim is to enhance professional relationships and network effectively in a concise, engaging format. The title suggests that the information can be absorbed quickly—within 90 seconds.","event, exclusive, website",rochepro.fr,Falling,0.998615590420967,medium,299,Events & Patient Care
529,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/services/90-secondes/animer-reseau-de-pairs/pourquoi-chercher-animer-reseau-00000424-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90_secondes_animer_reseau_de_pairs_pourquoi_chercher_animer_reseau_00000424_1_pdf.txt,200,pdf,Non-Indexable,,73,0,0,1,1,0.89261744966443,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_animer-reseau-de-pairs_pourquoi-chercher-animer-reseau-00000424-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_animer-reseau-de-pairs_pourquoi-chercher-animer-reseau-00000424-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_animer-reseau-de-pairs_pourquoi-chercher-animer-reseau-00000424-1.pdf.txt,[],Other,France,Other,,,3.6935408,-1.0445689,7,"The content is an informative infographic produced by Roche, focusing on the importance of engaging one's professional network. It outlines several key benefits of networking, such as expanding one's reach, saving time by attending online events, discovering new opportunities, and facilitating quick exchanges with peers. The design features a countdown timer and visually appealing icons to emphasize each point, underscoring the message of effective communication and connection in a professional context.","event, exclusive, website",rochepro.fr,All,0.129814381354116,medium,185,Events & Patient Care
530,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/services/90-secondes/animer-reseau-de-pairs/quoi-partager-quand-faire-00000424-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90_secondes_animer_reseau_de_pairs_quoi_partager_quand_faire_00000424_1_pdf.txt,200,pdf,Non-Indexable,,67,0,0,1,1,0.888111888111888,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_animer-reseau-de-pairs_quoi-partager-quand-faire-00000424-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_animer-reseau-de-pairs_quoi-partager-quand-faire-00000424-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_animer-reseau-de-pairs_quoi-partager-quand-faire-00000424-1.pdf.txt,"['Twitter', 'Difference', 'Seconds', 'Make']",Other,France,Offer outline,,,21.482819,12.708592,4,"The content is an infographic from Roche, titled ""90 Seconds That Make a Difference."" It outlines guidelines on what to share and when in a professional context. The content includes suggestions like sharing articles or publications relevant to practice, studies conducted or deemed pertinent, personal ideas or viewpoints, and advice on using Twitter and LinkedIn for effective communication. The aim is to encourage proactive sharing of valuable information within a professional setting.","technologies, artificial, ai",rochepro.fr,All,0.381925913478074,medium,41,Technology
531,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/services/90-secondes/consultation-distance/90-secondes-precautions-a-prendre-00005287-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90_secondes_consultation_distance_90_secondes_precautions_a_prendre_00005287_1_pdf.txt,200,pdf,Non-Indexable,,59,0,0,1,1,0.9,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_consultation-distance_90-secondes-precautions-a-prendre-00005287-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_consultation-distance_90-secondes-precautions-a-prendre-00005287-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_consultation-distance_90-secondes-precautions-a-prendre-00005287-1.pdf.txt,[],Other,France,Technology,,,7.472663,1.6492302,7,"The content is a visual message from RochePro outlining important precautions to consider during teleconsultations. It includes key points such as the importance of selecting appropriate operators, reading the terms of service, understanding responsibilities regarding remuneration, and emphasizing patient confidentiality. The overall purpose is to provide guidance for ensuring safe and effective teleconsultation practices.","event, exclusive, website",rochepro.fr,All,0.770504359702995,medium,353,Events & Patient Care
532,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/services/90-secondes/creer-profil-linkedin/bien-creer-profil-linkedin-00000424-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90_secondes_creer_profil_linkedin_bien_creer_profil_linkedin_00000424_1_pdf.txt,200,pdf,Non-Indexable,,64,0,0,1,1,0.895104895104895,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_creer-profil-linkedin_bien-creer-profil-linkedin-00000424-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_creer-profil-linkedin_bien-creer-profil-linkedin-00000424-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_creer-profil-linkedin_bien-creer-profil-linkedin-00000424-1.pdf.txt,[],Other,France,Other,,,-0.56101257,-20.429329,3,"The content is an infographic created by RochePro, focusing on how to effectively create a LinkedIn profile. It emphasizes the importance of using a clear photo for identification, avoiding pseudonyms to maintain authenticity, and providing precise information about education and career background. The content is designed to assist individuals in enhancing their professional presence on LinkedIn within a brief time frame.","users, page, website",rochepro.fr,Rising,0.335356158129786,medium,412,Website Metadata
533,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/services/90-secondes/creer-profil-linkedin/linkedin-un-clin-oeil-00000424-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90_secondes_creer_profil_linkedin_linkedin_un_clin_oeil_00000424_1_pdf.txt,200,pdf,Non-Indexable,,60,0,0,1,1,0.891304347826087,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_creer-profil-linkedin_linkedin-un-clin-oeil-00000424-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_creer-profil-linkedin_linkedin-un-clin-oeil-00000424-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_creer-profil-linkedin_linkedin-un-clin-oeil-00000424-1.pdf.txt,[],Other,France,Other,,,-0.6309844,-19.295538,3,"The content is an infographic produced for Roche that highlights key facts about LinkedIn. It emphasizes LinkedIn as a professional networking platform, noting it has nearly 546 million users and provides global visibility to one's professional activities. The design includes visual icons and a clear, concise layout, making the information easily digestible for the audience. The title suggests it aims to deliver useful insights quickly.","users, page, website",rochepro.fr,Rising,0.009390138405977,medium,182,Website Metadata
534,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/services/90-secondes/teleconsultation-nouvelle-relation-patient/ce-qui-change-patients-00005287-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90_secondes_teleconsultation_nouvelle_relation_patient_ce_qui_change_patients_00005287_1_pdf.txt,200,pdf,Non-Indexable,,65,0,0,1,1,0.9,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_teleconsultation-nouvelle-relation-patient_ce-qui-change-patients-00005287-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_teleconsultation-nouvelle-relation-patient_ce-qui-change-patients-00005287-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_teleconsultation-nouvelle-relation-patient_ce-qui-change-patients-00005287-1.pdf.txt,[],Other,France,Patient support,,,-25.779854,-23.035517,0,"The content is an informational poster produced by RochePro, highlighting changes that affect patients. It emphasizes that there will be no changes to pricing, reimbursement, or prescriptions. It also stresses the importance of maintaining a good patient-physician relationship and encourages healthcare providers to take time to explain changes to patients, helping them to adjust. The content is designed to assure patients and facilitate communication regarding healthcare updates.","oncology, professionals, data",rochepro.fr,Rising,0.227488838807111,medium,216,General Offer Outline
535,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/services/90-secondes/teleconsultation-ou-en-est-on/teleconsultation-definition-chiffres-00005287-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90_secondes_teleconsultation_ou_en_est_on_teleconsultation_definition_chiffres_00005287_1_pdf.txt,200,pdf,Non-Indexable,,78,0,0,1,1,0.900621118012422,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_teleconsultation-ou-en-est-on_teleconsultation-definition-chiffres-00005287-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_teleconsultation-ou-en-est-on_teleconsultation-definition-chiffres-00005287-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_teleconsultation-ou-en-est-on_teleconsultation-definition-chiffres-00005287-1.pdf.txt,"['France', 'April']",Other,France,Technology,,,23.981962,9.909575,4,"The content is an informational infographic produced by Roche focusing on teleconsultation. It defines teleconsultation as a remote medical consultation via videoconference and provides statistical data, indicating that since April 2020, there have been nearly one million teleconsultations per week in France, making up 27% of all medical consultations. The purpose of the infographic is to highlight the significance and impact of teleconsultation in healthcare.","technologies, artificial, ai",rochepro.fr,All,0.372654734474742,medium,420,Technology
536,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/services/90-secondes/teleconsultation-ou-en-est-on/teleconsultation-pour-quel-patient-00005287-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90_secondes_teleconsultation_ou_en_est_on_teleconsultation_pour_quel_patient_00005287_1_pdf.txt,200,pdf,Non-Indexable,,71,0,0,2,2,0.893081761006289,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_teleconsultation-ou-en-est-on_teleconsultation-pour-quel-patient-00005287-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_teleconsultation-ou-en-est-on_teleconsultation-pour-quel-patient-00005287-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_services_90-secondes_teleconsultation-ou-en-est-on_teleconsultation-pour-quel-patient-00005287-1.pdf.txt,[],Other,France,Technology,,,7.239596,1.9616575,7,"The content is an informational graphic by Roche focusing on teleconsultation in healthcare. It outlines the criteria for patients eligible for teleconsultation, emphasizing that patients must have been seen in-person at least once in the past year, adhere to their usual health management, and that no specific pathology prevents them from accessing these services. Additionally, it states that patients may be accompanied by a healthcare professional during the teleconsultation. The graphic aims to clarify guidelines for both patients and healthcare providers.","event, exclusive, website",rochepro.fr,Falling,0.373033557139826,medium,243,Events & Patient Care
537,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/visite/cancer-bronchique-therapie-ciblee/BD-CBNPC-mettre-toutes-les-chances-du-cote-de-votre-therapie-ciblee-00008042-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_cancer_bronchique_therapie_ciblee_BD_CBNPC_mettre_toutes_les_chances_du_cote_de_votre_therapie_ciblee_00008042_1_pdf.txt,200,pdf,Non-Indexable,,60,0,0,1,1,0.873626373626374,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_cancer-bronchique-therapie-ciblee_BD-CBNPC-mettre-toutes-les-chances-du-cote-de-votre-therapie-ciblee-00008042-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_cancer-bronchique-therapie-ciblee_BD-CBNPC-mettre-toutes-les-chances-du-cote-de-votre-therapie-ciblee-00008042-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_cancer-bronchique-therapie-ciblee_BD-CBNPC-mettre-toutes-les-chances-du-cote-de-votre-therapie-ciblee-00008042-1.pdf.txt,['NSCLC'],Oncology-Hematology,France,Patient support,"targeted therapy, non-small cell lung cancer (NSCLC), medication, cancer cells, resistance, complementary medicines, treatment efficacy, side effects",non-small cell lung cancer,29.784195,-19.36754,12,"The content discusses the importance of adhering to a targeted therapy regimen for patients with non-small cell lung cancer (NSCLC) caused by genetic mutations. It emphasizes the potential consequences of skipping medication, such as allowing cancer cells to proliferate and develop resistance. The content provides guidance on how to effectively integrate medication into daily routines, address interactions with other treatments, and maintain a healthy diet. Additionally, it cautions against complementary medicines, highlights the significance of regular communication with healthcare professionals, and outlines lifestyle factors that may affect treatment efficacy. Overall, the purpose of the content is to educate patients on maximizing the effectiveness of their cancer treatment while minimizing potential side effects.","cancer, breast, lung",rochepro.fr,Flat,0.934948384154427,medium,247,Disease Information
538,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/visite/suivi-cancer-bronchique/immunotherapie-bilan-routine-00002058-1.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_suivi_cancer_bronchique_immunotherapie_bilan_routine_00002058_1_pdf.txt,200,pdf,Non-Indexable,,64,0,0,1,1,0.902255639097744,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_suivi-cancer-bronchique_immunotherapie-bilan-routine-00002058-1.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_suivi-cancer-bronchique_immunotherapie-bilan-routine-00002058-1.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_suivi-cancer-bronchique_immunotherapie-bilan-routine-00002058-1.pdf.txt,"['C', 'I', 'F']",Immunology,France,Patient support,,,-18.796759,-10.650498,0,"The content is a brochure from Roche emphasizing the importance of routine assessments to be conducted before and during immunotherapy treatments. It features a supportive interaction between a healthcare professional and a patient, indicating a focus on patient care and communication. The brochure also outlines Roche's commitment to handling personal data responsibly in collaboration with A.F.I.C. Additionally, it provides contact information and resources for further details about patient data rights and treatment information.","oncology, professionals, data",rochepro.fr,Falling,0.463012249227413,medium,134,General Offer Outline
539,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/visite/wikiboop/wikiboop-affiche-d-20-0286.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_wikiboop_wikiboop_affiche_d_20_0286_pdf.txt,200,pdf,Non-Indexable,,28,0,0,1,1,0.895238095238095,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_wikiboop_wikiboop-affiche-d-20-0286.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_wikiboop_wikiboop-affiche-d-20-0286.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_wikiboop_wikiboop-affiche-d-20-0286.pdf.txt,"['QR', 'Wikiboop']",Oncology-Hematology,France,Technology,"Wikiboop, breast cancer",breast cancer,25.134777,-10.294993,12,"The content promotes a mobile application called ""Wikiboop,"" designed to support individuals on their personalized journey with breast cancer. It highlights features such as step-by-step guidance, clear information about breast cancer, and a compassionate environment for users. The app is free to download, and a QR code is provided for easy access. The design is colorful and inviting, aiming to foster a supportive community for users.","cancer, breast, lung",rochepro.fr,Rising,0.292994371122617,medium,462,Disease Information
540,https://rochepro.fr/content/dam/nextgen/whitelabel/emea/fr/fr/visite/wikiboop/wikiboop-flyer-patiente-d-20-0435.pdf,5,rochepro_fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_wikiboop_wikiboop_flyer_patiente_d_20_0435_pdf.txt,200,pdf,Non-Indexable,,37,0,0,1,1,0.892857142857143,https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_wikiboop_wikiboop-flyer-patiente-d-20-0435.pdf,image/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_wikiboop_wikiboop-flyer-patiente-d-20-0435.pdf.png,text/https_rochepro.fr_content_dam_nextgen_whitelabel_emea_fr_fr_visite_wikiboop_wikiboop-flyer-patiente-d-20-0435.pdf.txt,"['QR', 'Wikiboop', 'Play', 'Store', 'Google', 'App']",Oncology-Hematology,France,Patient support,"breast cancer, Wikiboop, emotional support, QR code, Google Play, App Store",breast cancer,25.454811,-9.969284,12,"The content promotes ""Wikiboop,"" an application designed to support individuals dealing with breast cancer throughout their care journey. It highlights the app's features, such as easy access to information and emotional support. The message encourages users to download the app via QR code, offering it on Google Play and the App Store. Overall, the purpose is to provide a comprehensive resource for those navigating breast cancer treatment.","cancer, breast, lung",rochepro.fr,Rising,0.797410095251647,medium,478,Disease Information
